     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
        16,         0,         0,   0.003,pymatching-correlated,bb744af68fda44142af07cbe5a2c9da6ee75743e8c1493b26d37336f89af963d,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
      1024,         5,         0,   0.221,pymatching,4e405887ea3578b2eae7f24690a14f5dd9ef3411df5a426ca7be3a2cb0a94dd0,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
     21504,        19,         0,   0.207,pymatching-correlated,9e2452d0bfb0083c31a35e02e12605ac6a3e51da246f594e1a1ea20e68852a5c,"{""basis"":""x"",""d"":5,""p"":0.002,""rounds"":5}",
      1024,         0,         0,   0.088,pymatching-correlated,8d31a5af7e47a29552746161a7872447a9c481206e8d6cc8a2df594c77d0c0d3,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
      1024,         1,         0,   0.056,pymatching,609a63ff458140a138689d5fa6837d83a6ff73dc00ada72aa725c57c1a64b6f5,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
      8192,         2,         0,   0.179,pymatching,211037a20246bab0b185c4313d215d4231816cf7c92981f811223783cbc23684,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
       272,         0,         0,   0.064,pymatching-correlated,8cb7d484f825de4c869aa5721e37ea761242e75cdf343284f92f182763d73a30,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
      2048,         1,         0,   0.066,pymatching,4411aa2b75799e06e98b76225c85f1c6356ae13a44e920c8fd1f1399c8b75f6e,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
     24576,        27,         0,   0.204,pymatching,15fb85d7d630249586613929c4169152d0e88255df56ce92e0dfa3a5be984165,"{""basis"":""x"",""d"":5,""p"":0.002,""rounds"":5}",
         2,         0,         0,   0.299,bp_osd,1da0e12676298acb068722f0806e2392354cf9f83bb925f4e526b6dbabd44b9f,"{""basis"":""x"",""d"":5,""p"":0.002,""rounds"":5}",
         1,         0,         0,   0.466,belief_find,0fb7771dbd9887db4b6fc218263bbd2e3969225adaa47ea7567eb9e8ad439bb6,"{""basis"":""x"",""d"":5,""p"":0.004,""rounds"":5}",
       256,         7,         0,   0.258,belief_find,68b106f4784274ace44e0db862ccd504ac407090e64b5336e359c480e5b3a524,"{""basis"":""x"",""d"":3,""p"":0.004,""rounds"":3}",
      3072,        13,         0,   0.129,pymatching-correlated,62a0582564d898be2e5efe1d5dc3d0322fc75b0e9a5b9534566a2fbe2b93499c,"{""basis"":""x"",""d"":5,""p"":0.004,""rounds"":5}",
     22528,        88,         0,   0.106,pymatching-correlated,5e38dcde9d97b9dd87046538f788995e2358af4ce171d2d665b25ea66b233635,"{""basis"":""x"",""d"":3,""p"":0.002,""rounds"":3}",
      2048,         0,         0,   0.092,pymatching-correlated,8d31a5af7e47a29552746161a7872447a9c481206e8d6cc8a2df594c77d0c0d3,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
       256,         2,         0,   0.281,bp_osd,90398baf398ad97eea4123916adefc62b5d77cf2ad7d080c13d43cd709fc2415,"{""basis"":""x"",""d"":3,""p"":0.004,""rounds"":3}",
       256,         0,         0,   0.123,pymatching-correlated,bb744af68fda44142af07cbe5a2c9da6ee75743e8c1493b26d37336f89af963d,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
       128,         1,         0,   0.221,bp_osd,ed968c388b1c4e1b1aa25213fc01cb94dd7f8cfb1bc5a7bbfe65dc3f985d549c,"{""basis"":""x"",""d"":3,""p"":0.002,""rounds"":3}",
         1,         0,         0,   0.125,bp_osd,d8b7d14d2cfc9a6d87edd95334d53709b848a6170ecc5955fb9828e3db89a9f3,"{""basis"":""x"",""d"":3,""p"":0.006,""rounds"":3}",
         1,         0,         0,   0.906,belief_find,08c351f14149e77f75508015fc09a988b4c3c6d7829ffc9c3b4f3f80f7e42ed9,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
      1024,         1,         0,   0.216,pymatching-correlated,1539299af7a66d73d3ade7580cc0ccde40d86fd949af58973753d32dbb8103d2,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
       128,         2,         0,   0.238,belief_find,b0ba6ff4e7d908c841df926c53593f09702fba5264c2230f8355fb9e8a320248,"{""basis"":""x"",""d"":3,""p"":0.002,""rounds"":3}",
      1024,         3,         0,   0.196,pymatching,4e405887ea3578b2eae7f24690a14f5dd9ef3411df5a426ca7be3a2cb0a94dd0,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
      3072,        19,         0,   0.179,pymatching,609a63ff458140a138689d5fa6837d83a6ff73dc00ada72aa725c57c1a64b6f5,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
      2048,         1,         0,   0.171,pymatching,4411aa2b75799e06e98b76225c85f1c6356ae13a44e920c8fd1f1399c8b75f6e,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
         1,         0,         0,   0.280,belief_find,fb346a467f737aabcb9aba63dd7faf2005530c4b22c77f1d00dacd3a7873437a,"{""basis"":""x"",""d"":5,""p"":0.002,""rounds"":5}",
      5120,         1,         0,   0.214,pymatching,211037a20246bab0b185c4313d215d4231816cf7c92981f811223783cbc23684,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
         1,         0,         0,   0.926,bp_osd,0e39c1138d6c1114c36527bb081603ff7322700376901eea078c7a4c266aacb7,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
         1,         1,         0,   0.294,bp_osd,eadd520de7a8aab6cc9278546305b2159b96f6aa8193b0f38bcac88a86353a49,"{""basis"":""x"",""d"":5,""p"":0.004,""rounds"":5}",
         4,         0,         0,   0.188,bp_osd,1da0e12676298acb068722f0806e2392354cf9f83bb925f4e526b6dbabd44b9f,"{""basis"":""x"",""d"":5,""p"":0.002,""rounds"":5}",
      4096,        25,         0,   0.189,pymatching-correlated,62a0582564d898be2e5efe1d5dc3d0322fc75b0e9a5b9534566a2fbe2b93499c,"{""basis"":""x"",""d"":5,""p"":0.004,""rounds"":5}",
     11264,        17,         0,   0.287,pymatching-correlated,9e2452d0bfb0083c31a35e02e12605ac6a3e51da246f594e1a1ea20e68852a5c,"{""basis"":""x"",""d"":5,""p"":0.002,""rounds"":5}",
         4,         0,         0,   0.147,bp_osd,d8b7d14d2cfc9a6d87edd95334d53709b848a6170ecc5955fb9828e3db89a9f3,"{""basis"":""x"",""d"":3,""p"":0.006,""rounds"":3}",
      2048,         0,         0,   0.206,pymatching-correlated,8d31a5af7e47a29552746161a7872447a9c481206e8d6cc8a2df594c77d0c0d3,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
      1024,         0,         0,   0.262,pymatching-correlated,8cb7d484f825de4c869aa5721e37ea761242e75cdf343284f92f182763d73a30,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
       256,         0,         0,   0.190,bp_osd,ed968c388b1c4e1b1aa25213fc01cb94dd7f8cfb1bc5a7bbfe65dc3f985d549c,"{""basis"":""x"",""d"":3,""p"":0.002,""rounds"":3}",
     31744,        33,         0,   0.253,pymatching,15fb85d7d630249586613929c4169152d0e88255df56ce92e0dfa3a5be984165,"{""basis"":""x"",""d"":5,""p"":0.002,""rounds"":5}",
      1024,         1,         0,   0.234,pymatching-correlated,bb744af68fda44142af07cbe5a2c9da6ee75743e8c1493b26d37336f89af963d,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
         1,         0,         0,   0.272,belief_find,0fb7771dbd9887db4b6fc218263bbd2e3969225adaa47ea7567eb9e8ad439bb6,"{""basis"":""x"",""d"":5,""p"":0.004,""rounds"":5}",
      1024,         0,         0,   0.201,pymatching-correlated,1539299af7a66d73d3ade7580cc0ccde40d86fd949af58973753d32dbb8103d2,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
      3072,        22,         0,   0.178,pymatching,609a63ff458140a138689d5fa6837d83a6ff73dc00ada72aa725c57c1a64b6f5,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
      1024,         3,         0,   0.185,pymatching,4e405887ea3578b2eae7f24690a14f5dd9ef3411df5a426ca7be3a2cb0a94dd0,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
       512,         5,         0,   0.292,belief_find,68b106f4784274ace44e0db862ccd504ac407090e64b5336e359c480e5b3a524,"{""basis"":""x"",""d"":3,""p"":0.004,""rounds"":3}",
      2048,         0,         0,   0.182,pymatching,4411aa2b75799e06e98b76225c85f1c6356ae13a44e920c8fd1f1399c8b75f6e,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
       256,         2,         0,   0.221,belief_find,b0ba6ff4e7d908c841df926c53593f09702fba5264c2230f8355fb9e8a320248,"{""basis"":""x"",""d"":3,""p"":0.002,""rounds"":3}",
       512,         6,         0,   0.294,bp_osd,90398baf398ad97eea4123916adefc62b5d77cf2ad7d080c13d43cd709fc2415,"{""basis"":""x"",""d"":3,""p"":0.004,""rounds"":3}",
        16,         0,         0,   0.134,bp_osd,d8b7d14d2cfc9a6d87edd95334d53709b848a6170ecc5955fb9828e3db89a9f3,"{""basis"":""x"",""d"":3,""p"":0.006,""rounds"":3}",
      1024,         2,         0,   0.077,pymatching-correlated,1539299af7a66d73d3ade7580cc0ccde40d86fd949af58973753d32dbb8103d2,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
         1,         0,         0,   0.118,belief_find,78819ae3963f810a3418031936d3935349ec02afd13e0b9cdb465507492c7288,"{""basis"":""x"",""d"":3,""p"":0.006,""rounds"":3}",
      1024,         0,         0,   0.212,pymatching-correlated,8cb7d484f825de4c869aa5721e37ea761242e75cdf343284f92f182763d73a30,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
         1,         0,         0,   0.010,pymatching,a0ca7d414f60af0e565bbd2048dd8f6c8613428ff7c9ebaed9c0166e2d8d4d05,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
     10240,         1,         0,   0.294,pymatching,211037a20246bab0b185c4313d215d4231816cf7c92981f811223783cbc23684,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
         1,         0,         0,    1.23,belief_find,d51b11287f46a3bcc136577b149fb14f59784df0ca4f66e423e8124e96cab3be,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
         2,         0,         0,   0.315,belief_find,fb346a467f737aabcb9aba63dd7faf2005530c4b22c77f1d00dacd3a7873437a,"{""basis"":""x"",""d"":5,""p"":0.002,""rounds"":5}",
      3072,         1,         0,   0.261,pymatching-correlated,8d31a5af7e47a29552746161a7872447a9c481206e8d6cc8a2df594c77d0c0d3,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
        64,         1,         0,   0.148,bp_osd,d8b7d14d2cfc9a6d87edd95334d53709b848a6170ecc5955fb9828e3db89a9f3,"{""basis"":""x"",""d"":3,""p"":0.006,""rounds"":3}",
      1296,        27,         0,   0.047,pymatching,a0ca7d414f60af0e565bbd2048dd8f6c8613428ff7c9ebaed9c0166e2d8d4d05,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
      7168,        52,         0,   0.299,pymatching-correlated,62a0582564d898be2e5efe1d5dc3d0322fc75b0e9a5b9534566a2fbe2b93499c,"{""basis"":""x"",""d"":5,""p"":0.004,""rounds"":5}",
         8,         0,         0,   0.316,bp_osd,1da0e12676298acb068722f0806e2392354cf9f83bb925f4e526b6dbabd44b9f,"{""basis"":""x"",""d"":5,""p"":0.002,""rounds"":5}",
      1024,         0,         0,   0.067,pymatching-correlated,8cb7d484f825de4c869aa5721e37ea761242e75cdf343284f92f182763d73a30,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
      3072,        19,         0,   0.234,pymatching,609a63ff458140a138689d5fa6837d83a6ff73dc00ada72aa725c57c1a64b6f5,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
       512,         0,         0,   0.272,bp_osd,ed968c388b1c4e1b1aa25213fc01cb94dd7f8cfb1bc5a7bbfe65dc3f985d549c,"{""basis"":""x"",""d"":3,""p"":0.002,""rounds"":3}",
         4,         0,         0,   0.106,belief_find,78819ae3963f810a3418031936d3935349ec02afd13e0b9cdb465507492c7288,"{""basis"":""x"",""d"":3,""p"":0.006,""rounds"":3}",
      1024,         2,         0,   0.228,pymatching,4e405887ea3578b2eae7f24690a14f5dd9ef3411df5a426ca7be3a2cb0a94dd0,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
      1024,        22,         0,   0.050,pymatching,a0ca7d414f60af0e565bbd2048dd8f6c8613428ff7c9ebaed9c0166e2d8d4d05,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
      1024,         4,         0,   0.280,pymatching-correlated,bb744af68fda44142af07cbe5a2c9da6ee75743e8c1493b26d37336f89af963d,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
         2,         0,         0,   0.290,belief_find,0fb7771dbd9887db4b6fc218263bbd2e3969225adaa47ea7567eb9e8ad439bb6,"{""basis"":""x"",""d"":5,""p"":0.004,""rounds"":5}",
      1024,        25,         0,   0.041,pymatching,a0ca7d414f60af0e565bbd2048dd8f6c8613428ff7c9ebaed9c0166e2d8d4d05,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
      3072,         0,         0,   0.259,pymatching,4411aa2b75799e06e98b76225c85f1c6356ae13a44e920c8fd1f1399c8b75f6e,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
     17408,        18,         0,   0.415,pymatching-correlated,9e2452d0bfb0083c31a35e02e12605ac6a3e51da246f594e1a1ea20e68852a5c,"{""basis"":""x"",""d"":5,""p"":0.002,""rounds"":5}",
      2048,         3,         0,   0.263,pymatching-correlated,1539299af7a66d73d3ade7580cc0ccde40d86fd949af58973753d32dbb8103d2,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
      1024,         0,         0,   0.117,pymatching-correlated,8cb7d484f825de4c869aa5721e37ea761242e75cdf343284f92f182763d73a30,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
      3072,        79,         0,   0.043,pymatching,a0ca7d414f60af0e565bbd2048dd8f6c8613428ff7c9ebaed9c0166e2d8d4d05,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
         2,         0,         0,   0.470,bp_osd,eadd520de7a8aab6cc9278546305b2159b96f6aa8193b0f38bcac88a86353a49,"{""basis"":""x"",""d"":5,""p"":0.004,""rounds"":5}",
         1,         0,         0,   0.013,pymatching-correlated,889874f1853d82b2ceb05f873fd9c00a05d067858623e05621af0f2bda1b8a13,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
       272,         7,         0,   0.031,pymatching-correlated,889874f1853d82b2ceb05f873fd9c00a05d067858623e05621af0f2bda1b8a13,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
     57344,        50,         0,   0.403,pymatching,15fb85d7d630249586613929c4169152d0e88255df56ce92e0dfa3a5be984165,"{""basis"":""x"",""d"":5,""p"":0.002,""rounds"":5}",
        16,         0,         0,   0.188,belief_find,78819ae3963f810a3418031936d3935349ec02afd13e0b9cdb465507492c7288,"{""basis"":""x"",""d"":3,""p"":0.006,""rounds"":3}",
      4096,       111,         0,   0.092,pymatching,a0ca7d414f60af0e565bbd2048dd8f6c8613428ff7c9ebaed9c0166e2d8d4d05,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
       512,         1,         0,   0.407,belief_find,b0ba6ff4e7d908c841df926c53593f09702fba5264c2230f8355fb9e8a320248,"{""basis"":""x"",""d"":3,""p"":0.002,""rounds"":3}",
      1024,         0,         0,   0.232,pymatching,4e405887ea3578b2eae7f24690a14f5dd9ef3411df5a426ca7be3a2cb0a94dd0,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
      1024,         0,         0,   0.149,pymatching-correlated,8cb7d484f825de4c869aa5721e37ea761242e75cdf343284f92f182763d73a30,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
      1024,         1,         0,   0.224,pymatching-correlated,bb744af68fda44142af07cbe5a2c9da6ee75743e8c1493b26d37336f89af963d,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
      1024,        24,         0,   0.110,pymatching-correlated,889874f1853d82b2ceb05f873fd9c00a05d067858623e05621af0f2bda1b8a13,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
     10240,         2,         0,   0.313,pymatching-correlated,8d31a5af7e47a29552746161a7872447a9c481206e8d6cc8a2df594c77d0c0d3,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
      1024,         4,         0,   0.284,bp_osd,ed968c388b1c4e1b1aa25213fc01cb94dd7f8cfb1bc5a7bbfe65dc3f985d549c,"{""basis"":""x"",""d"":3,""p"":0.002,""rounds"":3}",
      2048,        51,         0,   0.093,pymatching,a0ca7d414f60af0e565bbd2048dd8f6c8613428ff7c9ebaed9c0166e2d8d4d05,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
      1024,        14,         0,   0.036,pymatching-correlated,889874f1853d82b2ceb05f873fd9c00a05d067858623e05621af0f2bda1b8a13,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
      4096,        23,         0,   0.311,pymatching,609a63ff458140a138689d5fa6837d83a6ff73dc00ada72aa725c57c1a64b6f5,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
       256,         9,         0,   0.356,bp_osd,d8b7d14d2cfc9a6d87edd95334d53709b848a6170ecc5955fb9828e3db89a9f3,"{""basis"":""x"",""d"":3,""p"":0.006,""rounds"":3}",
     14336,         7,         0,   0.405,pymatching,211037a20246bab0b185c4313d215d4231816cf7c92981f811223783cbc23684,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
      1024,        26,         0,   0.039,pymatching-correlated,889874f1853d82b2ceb05f873fd9c00a05d067858623e05621af0f2bda1b8a13,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
      1024,         7,         0,   0.549,bp_osd,90398baf398ad97eea4123916adefc62b5d77cf2ad7d080c13d43cd709fc2415,"{""basis"":""x"",""d"":3,""p"":0.004,""rounds"":3}",
      1024,        14,         0,   0.585,belief_find,68b106f4784274ace44e0db862ccd504ac407090e64b5336e359c480e5b3a524,"{""basis"":""x"",""d"":3,""p"":0.004,""rounds"":3}",
        32,         1,         0,   0.183,belief_find,78819ae3963f810a3418031936d3935349ec02afd13e0b9cdb465507492c7288,"{""basis"":""x"",""d"":3,""p"":0.006,""rounds"":3}",
      1024,         2,         0,   0.282,pymatching-correlated,1539299af7a66d73d3ade7580cc0ccde40d86fd949af58973753d32dbb8103d2,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
      8192,        58,         0,   0.431,pymatching-correlated,62a0582564d898be2e5efe1d5dc3d0322fc75b0e9a5b9534566a2fbe2b93499c,"{""basis"":""x"",""d"":5,""p"":0.004,""rounds"":5}",
      3072,        80,         0,   0.107,pymatching,a0ca7d414f60af0e565bbd2048dd8f6c8613428ff7c9ebaed9c0166e2d8d4d05,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
         8,         0,         0,   0.432,bp_osd,1da0e12676298acb068722f0806e2392354cf9f83bb925f4e526b6dbabd44b9f,"{""basis"":""x"",""d"":5,""p"":0.002,""rounds"":5}",
      5120,         2,         0,   0.339,pymatching,4411aa2b75799e06e98b76225c85f1c6356ae13a44e920c8fd1f1399c8b75f6e,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
      2048,         1,         0,   0.167,pymatching-correlated,8cb7d484f825de4c869aa5721e37ea761242e75cdf343284f92f182763d73a30,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
      1024,         6,         0,   0.191,pymatching,4e405887ea3578b2eae7f24690a14f5dd9ef3411df5a426ca7be3a2cb0a94dd0,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
         2,         0,         0,   0.512,belief_find,fb346a467f737aabcb9aba63dd7faf2005530c4b22c77f1d00dacd3a7873437a,"{""basis"":""x"",""d"":5,""p"":0.002,""rounds"":5}",
         4,         0,         0,   0.431,belief_find,0fb7771dbd9887db4b6fc218263bbd2e3969225adaa47ea7567eb9e8ad439bb6,"{""basis"":""x"",""d"":5,""p"":0.004,""rounds"":5}",
      3072,        64,         0,   0.158,pymatching-correlated,889874f1853d82b2ceb05f873fd9c00a05d067858623e05621af0f2bda1b8a13,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
         2,         0,         0,   0.418,bp_osd,eadd520de7a8aab6cc9278546305b2159b96f6aa8193b0f38bcac88a86353a49,"{""basis"":""x"",""d"":5,""p"":0.004,""rounds"":5}",
      5120,       133,         0,   0.129,pymatching,a0ca7d414f60af0e565bbd2048dd8f6c8613428ff7c9ebaed9c0166e2d8d4d05,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
        64,         0,         0,   0.193,belief_find,78819ae3963f810a3418031936d3935349ec02afd13e0b9cdb465507492c7288,"{""basis"":""x"",""d"":3,""p"":0.006,""rounds"":3}",
         1,         0,         0,    1.03,belief_find,08c351f14149e77f75508015fc09a988b4c3c6d7829ffc9c3b4f3f80f7e42ed9,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
      1024,         2,         0,   0.161,pymatching,4e405887ea3578b2eae7f24690a14f5dd9ef3411df5a426ca7be3a2cb0a94dd0,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
       256,         9,         0,   0.287,bp_osd,d8b7d14d2cfc9a6d87edd95334d53709b848a6170ecc5955fb9828e3db89a9f3,"{""basis"":""x"",""d"":3,""p"":0.006,""rounds"":3}",
      1024,        26,         0,   0.104,pymatching-correlated,889874f1853d82b2ceb05f873fd9c00a05d067858623e05621af0f2bda1b8a13,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
      1024,         2,         0,   0.231,pymatching-correlated,1539299af7a66d73d3ade7580cc0ccde40d86fd949af58973753d32dbb8103d2,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
      1024,         1,         0,   0.359,pymatching-correlated,bb744af68fda44142af07cbe5a2c9da6ee75743e8c1493b26d37336f89af963d,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
         2,         0,         0,   0.207,belief_find,fb346a467f737aabcb9aba63dd7faf2005530c4b22c77f1d00dacd3a7873437a,"{""basis"":""x"",""d"":5,""p"":0.002,""rounds"":5}",
     23552,        17,         0,   0.540,pymatching-correlated,9e2452d0bfb0083c31a35e02e12605ac6a3e51da246f594e1a1ea20e68852a5c,"{""basis"":""x"",""d"":5,""p"":0.002,""rounds"":5}",
