family,split_type,split_seed,optimizer_seed,accuracy,balanced_accuracy,f1,roc_auc,cross_entropy,brier_score,ece,fixed_threshold_ba,validation_selected_threshold,validation_selected_test_ba,threshold_shift,recalibrated_ba,mean_score_class_0,mean_score_class_1,score_separation,optimizer_success,scipy_optimizer_success,optimizer_message,termination_reason,n_function_evaluations,maxiter_budget,initial_train_loss,best_train_loss,final_train_loss,validation_loss,loss_improvement,last_10_eval_improvement,evaluation_limit_reached,convergence_plateau_detected,training_time
cluster,iid,101,200,0.7727272727272727,0.7727272727272727,0.8148148148148148,1.0,0.5198841844145959,0.16708604792548284,0.3403312747251673,0.7727272727272727,0.59,0.9090909090909092,0.08999999999999997,0.7727272727272727,0.46805588910133555,0.67723672931551,0.2091808402141745,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6793048074786748,0.491552541202897,0.491552541202897,0.4919009662696479,0.18775226627577785,0.0006757176559758493,True,False,85.61743600000045
cluster,iid,101,300,0.6818181818181818,0.6818181818181819,0.7586206896551724,1.0,0.5369484234209196,0.17610042824502653,0.28766351621494135,0.6818181818181819,0.62,0.9090909090909092,0.12,0.7727272727272727,0.5032733670156587,0.7000500806200071,0.19677671360434834,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.7022908519860296,0.5086426059366019,0.5106350801575353,0.507476956595481,0.19165577182849425,-0.0016303413259888266,True,True,44.113338300005125
cluster,iid,101,400,0.7727272727272727,0.7727272727272727,0.8148148148148148,1.0,0.4929753842713852,0.1563687714596752,0.284872685117099,0.7727272727272727,0.62,0.9090909090909092,0.12,0.8181818181818181,0.4671786036601993,0.720017985814209,0.25283938215400964,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7357920250190454,0.4579382752041449,0.45834817860428123,0.45947537499192687,0.27744384641476416,2.7201890947570195e-05,True,True,80.08839730000182
cluster,iid,101,500,0.8636363636363636,0.8636363636363636,0.88,1.0,0.5235678084357208,0.16768030337947812,0.4018714580624535,0.8636363636363636,0.56,0.9090909090909092,0.06000000000000005,0.7727272727272727,0.4487055665839628,0.6449626504590559,0.19625708387509305,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6806427849008978,0.49694517591293214,0.5124933516053684,0.5002202233852374,0.16814943329552945,-0.014954236038328461,True,True,43.6474484000064
cluster,iid,131,100,0.8636363636363636,0.8636363636363636,0.88,1.0,0.4728629374867093,0.14679663213542865,0.30728520828685196,0.8636363636363636,0.62,0.9545454545454546,0.12,0.8636363636363636,0.4638126859861748,0.7362554388377993,0.2724427528516245,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7024852201174036,0.47701261070707407,0.47701261070707407,0.46969450499354587,0.22547260941032948,0.00019441562105887433,True,False,73.66229430000385
cluster,iid,131,200,0.8636363636363636,0.8636363636363636,0.88,1.0,0.49987722604546736,0.1577256621533997,0.3276245412088112,0.8636363636363636,0.61,0.9545454545454546,0.10999999999999999,0.8636363636363636,0.4602717709368244,0.6933739205524555,0.23310214961563108,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6795073366651945,0.5046196281690792,0.515024313391811,0.5060269132737799,0.1644830232733835,-0.0008532761134508737,True,True,39.21378250000271
cluster,iid,131,300,0.8636363636363636,0.8636363636363636,0.88,1.0,0.4585472822185068,0.13984374237884384,0.2983706840002165,0.8636363636363636,0.62,0.9545454545454546,0.12,0.8636363636363636,0.43705979142676876,0.72643461814,0.2893748267132312,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7022813725993964,0.463775712112621,0.4641873682497343,0.4643919256521808,0.2380940043496621,0.0009535182182388025,True,False,60.445476200002304
cluster,iid,131,400,0.8636363636363636,0.8636363636363636,0.88,1.0,0.4123689746529485,0.11941208311038722,0.27201966467940125,0.8636363636363636,0.6,0.9545454545454546,0.09999999999999998,0.8636363636363636,0.37425980753734245,0.7204469591764862,0.3461871516391437,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7356359586795334,0.4184575469888946,0.41866984861419193,0.42259796068019106,0.3169661100653414,0.0011464404793068983,True,False,57.68929470000148
cluster,iid,131,500,0.8636363636363636,0.8636363636363636,0.88,1.0,0.4729223345559919,0.1447953082629793,0.36894824243499663,0.8636363636363636,0.59,0.9545454545454546,0.08999999999999997,0.8636363636363636,0.4149279346594813,0.677031449789488,0.26210351513000674,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6806824620549206,0.4782818472878051,0.4784744535670796,0.4835694856540894,0.20220800848784093,0.0013501863481574783,True,False,57.48994279999897
cluster,iid,151,100,0.7727272727272727,0.7727272727272727,0.8148148148148148,1.0,0.46262400702114587,0.1431716732179202,0.30181422916466116,0.7727272727272727,0.64,1.0,0.14,0.8636363636363636,0.46245998234569025,0.7492262342130729,0.28676625186738264,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7023814524105466,0.4603636097255531,0.4603636097255531,0.4645190651684179,0.2420178426849935,9.635589672651879e-05,True,True,56.73520899999858
cluster,iid,151,200,0.8636363636363636,0.8636363636363636,0.88,1.0,0.46915098496271956,0.14452204535864094,0.36382617674827833,0.8636363636363636,0.63,1.0,0.13,0.7727272727272727,0.4341648425076743,0.7065124890111177,0.27234764650344345,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6793699051938316,0.46292831914063914,0.46340108784600026,0.4717375251393716,0.2159688173478313,0.0010086397041192963,True,False,55.713358400003926
cluster,iid,151,300,0.6363636363636364,0.6363636363636364,0.7333333333333333,1.0,0.5316904593738121,0.17487168896087787,0.3388759298332399,0.6363636363636364,0.65,1.0,0.15000000000000002,0.7272727272727273,0.5162656215705735,0.7235521331888889,0.20728651161831535,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.7023328535005026,0.5280633549355107,0.5375516431710199,0.529628730799279,0.16478121032948267,-0.00911674347541136,True,True,27.798164599997108
cluster,iid,151,400,0.7272727272727273,0.7272727272727273,0.7857142857142857,1.0,0.5127623762614688,0.16516501879532233,0.3330341096887397,0.7272727272727273,0.64,1.0,0.14,0.7272727272727273,0.49285471731846636,0.7161288018193624,0.2232740845008961,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.7357609525358901,0.5086475954612075,0.5089903391253516,0.5114374702629698,0.2267706134105385,0.000711500642304852,True,False,26.551855899997463
cluster,iid,151,500,0.8636363636363636,0.8636363636363636,0.88,1.0,0.5126140807873527,0.16249366956900083,0.39601567330200343,0.8636363636363636,0.59,1.0,0.08999999999999997,0.7272727272727273,0.45061298615474377,0.6585816395507369,0.20796865339599313,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6806479980387319,0.5110422772687196,0.5110422772687196,0.5160086049892968,0.16960572077001224,0.0009579187190219551,True,False,51.47506720000092
cluster,iid,181,100,0.7727272727272727,0.7727272727272727,0.8148148148148148,1.0,0.5082857723847021,0.16178954052750905,0.35296248645262307,0.7727272727272727,0.5800000000000001,0.9545454545454546,0.08000000000000007,0.7727272727272727,0.4554892948498466,0.6763931786428038,0.22090388379295717,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7020813658064892,0.45542265498439394,0.45577187150789256,0.4209062841892405,0.2463094942985966,0.0003239098812758412,True,False,52.27231350000511
cluster,iid,181,200,0.7727272727272727,0.7727272727272727,0.8148148148148148,1.0,0.5187859692113072,0.16671183247562554,0.359235409159503,0.7727272727272727,0.5800000000000001,0.9545454545454546,0.08000000000000007,0.7727272727272727,0.4664761090926237,0.6749991063933692,0.20852299730074553,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6795322663877401,0.46906850026347346,0.4691230724386553,0.4349605108507557,0.2104091939490848,0.0003135380319668202,True,False,52.885185599996476
cluster,iid,181,300,0.7727272727272727,0.7727272727272727,0.8148148148148148,1.0,0.5313071174253348,0.17318853800097125,0.3444549946875141,0.7727272727272727,0.61,0.9545454545454546,0.10999999999999999,0.6818181818181819,0.4840227594332856,0.6832919054773967,0.1992691460441111,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7021651357597567,0.47917911770868404,0.47962114081391194,0.4390572749847338,0.22254399494584476,0.0012624952404169387,True,False,51.613117499997315
cluster,iid,181,400,0.6363636363636364,0.6363636363636364,0.7333333333333333,1.0,0.5274557825533784,0.17402931776992223,0.3000745107838738,0.6363636363636364,0.65,0.9545454545454546,0.15000000000000002,0.7272727272727273,0.512135593619121,0.7343697563968593,0.22223416277773833,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7354269234148025,0.4661327530908623,0.4661327530908623,0.41666177903606155,0.26929417032394026,0.0010564943528568738,True,False,51.28900889999932
cluster,iid,181,500,0.6363636363636364,0.6363636363636364,0.7333333333333333,1.0,0.582581590872714,0.1982476712255677,0.3123306005135885,0.6363636363636364,0.63,0.9545454545454546,0.13,0.6363636363636364,0.5451493797483734,0.6924883285552876,0.14733894880691423,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6808473127691335,0.5430160333128494,0.546248326435594,0.5111668442164186,0.1345989863335395,0.0008470215959074379,True,False,25.860188699996797
cluster,parameter_block,11,100,0.5066666666666667,0.5,0.672566371681416,1.0,0.6132839618118099,0.22228105584829785,0.3713737995149693,0.5,0.54,0.527027027027027,0.040000000000000036,0.9864864864864865,0.6465599488758045,0.8413429208670273,0.19478297199122285,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.713400351994065,0.28066184950613887,0.28066184950613887,0.42449213651789874,0.43273850248792617,0.012379916123540002,True,False,51.83398540000053
cluster,parameter_block,11,200,0.5066666666666667,0.5,0.672566371681416,1.0,0.6201285870613651,0.22150836734861046,0.2904552037829973,0.5,0.55,0.527027027027027,0.050000000000000044,0.8421052631578947,0.6312909873583719,0.787452822201979,0.15616183484360713,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6668300629582642,0.35354399665515,0.35354399665515,0.47979965195323276,0.3132860663031142,0.0014990095637626988,True,False,51.20215309999912
cluster,parameter_block,11,300,0.5866666666666667,0.5810810810810811,0.7102803738317757,1.0,0.5776163825592846,0.20082323345345277,0.34677356182278,0.5810810810810811,0.5,0.5810810810810811,0.0,1.0,0.592761893619078,0.7804692645627294,0.1877073709436513,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.710253617319522,0.28431773008453737,0.2846285012602105,0.4083339735034015,0.42562511605931147,0.002060263854484712,True,False,51.30089120000048
cluster,parameter_block,11,400,0.5066666666666667,0.5,0.672566371681416,1.0,0.590834697120913,0.20855133824924066,0.30622728173463953,0.5,0.51,0.5,0.010000000000000009,0.9736842105263157,0.6125101554236313,0.7986145901364318,0.18610443471280047,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7640689303744544,0.29294155468779093,0.29314119218683604,0.4233025510826099,0.4709277381876184,0.0005787891776747878,True,False,50.62918699999864
cluster,parameter_block,11,500,0.5066666666666667,0.5,0.672566371681416,1.0,0.5900423309687324,0.20734648546168621,0.3312823054561198,0.5,0.51,0.5,0.010000000000000009,0.9473684210526316,0.6067812093000303,0.7866734508855941,0.17989224158556383,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6655415609716724,0.30485095649934685,0.3183548738768311,0.4327723636939174,0.3471866870948413,0.000736295289985367,True,False,25.485079199999745
cluster,parameter_block,11,600,0.5066666666666667,0.5,0.672566371681416,1.0,0.6165888472802794,0.222124945291014,0.3496773353645862,0.5,0.55,0.5135135135135135,0.050000000000000044,0.9210526315789473,0.6411244904636603,0.8177824587415969,0.17665796827793667,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7429649512279859,0.34268402711160156,0.34268402711160156,0.46203592169682345,0.40028092411638433,0.007588581487249835,True,False,51.65155940000113
cluster,parameter_block,11,700,0.5733333333333334,0.5675675675675675,0.7037037037037037,1.0,0.5779282490805303,0.20141259305987896,0.3262033442577218,0.5675675675675675,0.5,0.5675675675675675,0.0,1.0,0.5957975315267428,0.7862471924478399,0.19044966092109716,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7048079968927646,0.2807685583128927,0.2807685583128927,0.40623429003293965,0.4240394385798719,0.0011830102066547887,True,False,50.836105499998666
cluster,parameter_block,11,800,0.6,0.5945945945945946,0.7169811320754716,1.0,0.5640055236372881,0.19377380540761152,0.36187951226392706,0.5945945945945946,0.5,0.5945945945945946,0.0,0.972972972972973,0.5773030573739253,0.7736938012277114,0.19639074385378608,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6512508828694391,0.2637188775338296,0.2637188775338296,0.38700278627735984,0.3875320053356095,0.00041826599202260395,True,False,50.53362019999622
cluster,parameter_block,11,900,0.5066666666666667,0.5,0.672566371681416,1.0,0.6323301152781803,0.22906030779159461,0.36700823042635977,0.5,0.55,0.5,0.050000000000000044,0.9736842105263157,0.6525665162453296,0.8200590808888224,0.16749256464349283,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.694977340662399,0.3107913666802016,0.3122925840516843,0.4596168463544357,0.3826847566107147,-0.0009233768453939528,True,True,49.373722099997394
cluster,parameter_block,11,1000,0.5066666666666667,0.5,0.672566371681416,1.0,0.5832324212543037,0.2054848421990728,0.30839714283152664,0.5,0.51,0.527027027027027,0.010000000000000009,0.9736842105263157,0.6088883866368782,0.8036389730140207,0.1947505863771425,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6915133733922268,0.30745566536320096,0.30745566536320096,0.42057072547775304,0.3840577080290259,0.00018614846539061203,True,False,48.59833319999598
cluster,critical_holdout,11,100,0.5185185185185185,0.5,0.6829268292682927,1.0,0.6411019220152817,0.22535467539142354,0.3267258270865497,0.5,0.5,0.5,0.0,0.5,0.5756953703851266,0.644922064327754,0.06922669394262737,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7025596801122523,0.4315889619900906,0.4321030094750311,0.36453499924232957,0.27045667063722123,0.0009551479780020578,True,False,44.41332289999991
cluster,critical_holdout,11,200,0.5185185185185185,0.5,0.6829268292682927,1.0,0.6548788534382546,0.23203625356966492,0.24132001322222435,0.5,0.5,0.5,0.0,0.5,0.5879295234083108,0.6450847307440466,0.05715520733573576,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6779307483014305,0.42803590780550244,0.42803590780550244,0.32672943159223256,0.24989484049592808,0.0010980305059974382,True,False,38.96326299999782
cluster,critical_holdout,11,300,0.5185185185185185,0.5,0.6829268292682927,1.0,0.6693443127041591,0.23994029061967675,0.22684080102811344,0.5,0.5,0.5,0.0,0.5,0.6263381010287455,0.6871785087500452,0.060840407721299616,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7029444446451006,0.4637509467890069,0.4638713555161224,0.3896538033432338,0.23907308912897823,0.00015186790800991723,True,False,39.033521099998325
cluster,critical_holdout,11,400,0.5185185185185185,0.5,0.6829268292682927,1.0,0.6554069086112705,0.2337749251678428,0.2912191731981445,0.5,0.5,0.5,0.0,0.5384615384615384,0.6222855727994483,0.6994998837506877,0.07721431095123943,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7385852875251975,0.41901271076816154,0.41901271076816154,0.3469642760770035,0.31957257675703593,0.0009364475584710541,True,False,39.270603500001016
cluster,critical_holdout,11,500,0.5185185185185185,0.5,0.6829268292682927,1.0,0.6664454616388943,0.23915047113779478,0.3419330026595068,0.5,0.5,0.5,0.0,0.5,0.6347027703830072,0.7062232467159212,0.07152047633291403,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6792360080715394,0.4295345679130793,0.4295345679130793,0.34867932524396944,0.24970144015846008,0.0015313843036154906,True,False,40.08233620000101
cluster,critical_holdout,23,100,0.5185185185185185,0.5,0.6829268292682927,1.0,0.657743460915443,0.2345329243615483,0.24459695837446677,0.5,0.56,0.5,0.06000000000000005,0.5769230769230769,0.618082252718987,0.6889469456195233,0.07086469290053632,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7033977245485881,0.41968575823566767,0.4200720457291986,0.4059512966644686,0.28332567881938947,0.00078221406323431,True,False,39.92165949999617
cluster,critical_holdout,23,200,0.5185185185185185,0.5,0.6829268292682927,1.0,0.6595750571733314,0.23485767422316972,0.12150932180300035,0.5,0.55,0.5,0.050000000000000044,0.5,0.6079927600558179,0.6697747005682412,0.06178194051242325,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6769736131076951,0.4230753467459536,0.4233538859843664,0.40675919596272236,0.2536197271233287,-0.00017963882804578057,True,True,41.318016199998965
cluster,critical_holdout,23,300,0.5185185185185185,0.5,0.6829268292682927,1.0,0.6456345320455398,0.228020826130903,0.18581234694506885,0.5,0.53,0.5,0.030000000000000027,0.5,0.5925889789467481,0.664111806113328,0.07152282716657987,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7035695017578871,0.3939071846163573,0.3942964166300957,0.3773513113095745,0.30927308512779145,0.0004344500222744907,True,False,41.85704470000201
cluster,critical_holdout,23,400,0.5185185185185185,0.5,0.6829268292682927,1.0,0.6341666266169926,0.22220487305615497,0.3210813211276765,0.5,0.51,0.5,0.010000000000000009,0.5769230769230769,0.575870684026922,0.6541717533656238,0.07830106933870185,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.7407012588754478,0.38660073331530914,0.39995412247223516,0.37372980543282247,0.34074713640321264,-0.013345399873612773,True,True,21.731744199998502
cluster,critical_holdout,23,500,0.9629629629629629,0.9615384615384616,0.9655172413793104,1.0,0.6436600112290904,0.22529884551905902,0.4372226788860555,0.9615384615384616,0.5,0.9615384615384616,0.0,0.5384615384615384,0.4759059343296827,0.5269586888273669,0.05105275449768415,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6781015216647527,0.4790095944794297,0.4790095944794297,0.47139364456019145,0.19909192718532298,0.0027218528143711507,True,False,51.35674509999808
cluster,critical_holdout,37,100,0.5185185185185185,0.5,0.6829268292682927,1.0,0.663900070771478,0.23774385318834165,0.2952134420730411,0.5,0.5,0.5,0.0,0.5384615384615384,0.6288970189055362,0.6992807747194104,0.07038375581387424,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7033651592930332,0.4203918685358852,0.42045086078887817,0.392197314356614,0.28291429850415506,0.0002565973154067813,True,False,51.8592736999999
cluster,critical_holdout,37,200,0.5185185185185185,0.5,0.6829268292682927,1.0,0.6902824707587065,0.24979221350743833,0.2610128909125421,0.5,0.56,0.5,0.06000000000000005,0.5,0.6458022838387427,0.6932487141376835,0.0474464302989408,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6770852077639086,0.49458376619638694,0.5012998619068455,0.4697900622242017,0.17578534585706307,-0.003464711443888213,True,True,25.482814499999222
cluster,critical_holdout,37,300,0.5185185185185185,0.5,0.6829268292682927,1.0,0.6863995155780996,0.24824477811122989,0.32830470092439734,0.5,0.55,0.5,0.050000000000000044,0.5,0.6480604281901782,0.702890145815175,0.05482971762499678,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.7035185890649016,0.4685996546251718,0.47639960640091394,0.4414785809652182,0.22711898266398767,-0.006239387858277434,True,True,25.003413200000068
cluster,critical_holdout,37,400,0.5185185185185185,0.5,0.6829268292682927,1.0,0.641795379345221,0.22685559862145763,0.21342492350792175,0.5,0.5,0.5,0.0,0.5769230769230769,0.6030800020641645,0.6858969837039003,0.08281698163973583,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7404670995491928,0.3797257735681754,0.37992922364573234,0.3508231584004771,0.3605378759034604,0.000778222688174679,True,False,51.91368109999894
cluster,critical_holdout,37,500,0.5185185185185185,0.5,0.6829268292682927,1.0,0.6699846224796365,0.24064431178422097,0.3206450414611003,0.5,0.52,0.5,0.020000000000000018,0.5384615384615384,0.6348013468162441,0.7013626484648624,0.06656130164861829,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6782220860174064,0.43889405369416257,0.43889405369416257,0.41173402159176775,0.23932803232324384,0.0007385898194982032,True,False,51.520361000002595
cluster,critical_holdout,51,100,0.5185185185185185,0.5,0.6829268292682927,1.0,0.6639965420558034,0.2377706421381135,0.2951391980597009,0.5,0.59,0.5384615384615384,0.08999999999999997,0.5769230769230769,0.6286554157293751,0.6987143899225442,0.07005897419316909,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.703503714983785,0.41756086389730057,0.41756086389730057,0.41055722130358296,0.2859428510864844,0.0001121896786344112,True,False,51.00769120000041
cluster,critical_holdout,51,200,0.5185185185185185,0.5,0.6829268292682927,1.0,0.6547869799589178,0.23221467738409882,0.19211254853333037,0.5,0.56,0.5384615384615384,0.06000000000000005,0.5,0.594585918179066,0.6551107810939474,0.06052486291488135,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6768477414843024,0.42479661547311487,0.42479661547311487,0.4179959205992636,0.2520511260111875,0.0001905214460326543,True,False,51.176270800002385
cluster,critical_holdout,51,300,0.5185185185185185,0.5,0.6829268292682927,1.0,0.6720369209972085,0.24162233492738916,0.3218732649006114,0.5,0.6,0.5384615384615384,0.09999999999999998,0.5,0.6370107280565931,0.7025538171481441,0.06554308909155104,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7036620444663667,0.4207689163538537,0.4215247547518679,0.41339146802462845,0.2821372897144988,-0.0002486153893905829,True,True,51.574406399995496
cluster,critical_holdout,51,400,0.5185185185185185,0.5,0.6829268292682927,1.0,0.6314761546228922,0.22099922629158578,0.31883302477041886,0.5,0.53,0.5384615384615384,0.030000000000000027,0.6153846153846154,0.5760311462278586,0.6579364171656524,0.08190527093779387,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7409332550431685,0.3764521152439873,0.3764521152439873,0.36957682284186427,0.36448113979918123,0.0018370990961487088,True,False,50.44628709999961
cluster,critical_holdout,51,500,0.5185185185185185,0.5,0.6829268292682927,1.0,0.6549646904022871,0.2325428311801286,0.14274512140777124,0.5,0.56,0.5,0.06000000000000005,0.6538461538461539,0.6009926697886286,0.664705098381931,0.0637124285933024,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6779804930840826,0.45290820346112026,0.4529169666003976,0.44681148520181957,0.225063526483685,0.0020353677352957233,True,False,50.85650859999441
cluster,critical_holdout,71,100,0.5185185185185185,0.5,0.6829268292682927,1.0,0.6562141521623907,0.23367139249846558,0.19725115248609806,0.5,0.55,0.5,0.050000000000000044,0.5384615384615384,0.614138029405386,0.6843746357905537,0.07023660638516771,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7031484279762011,0.417997752754299,0.41843204327248323,0.40688168548494874,0.2847163847037179,-0.00022204589234314787,True,True,50.923721099999966
cluster,critical_holdout,71,200,0.5185185185185185,0.5,0.6829268292682927,1.0,0.6933989742845282,0.2513018982115462,0.2858561988188911,0.5,0.6,0.5,0.09999999999999998,0.5,0.6501845193627419,0.6971120669982801,0.04692754763553819,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6770591088067045,0.49425028738230375,0.4988197530130926,0.47722627547355284,0.1782393557936119,0.0003995415903157995,True,False,25.874745000000985
cluster,critical_holdout,71,300,0.5185185185185185,0.5,0.6829268292682927,1.0,0.6704196804180279,0.24090309394755455,0.3213718934111598,0.5,0.5700000000000001,0.5,0.07000000000000006,0.5,0.6363821934752677,0.7037101319710893,0.06732793849582164,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7034687007635423,0.41689001493968664,0.41689001493968664,0.4003308530746706,0.28657868582385565,0.002040717528458913,True,False,51.263273099997605
cluster,critical_holdout,71,400,0.5185185185185185,0.5,0.6829268292682927,1.0,0.6446317362895622,0.22839679992782072,0.23927947501585645,0.5,0.53,0.5,0.030000000000000027,0.5769230769230769,0.6087561098405231,0.6913717795251925,0.08261566968466938,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7404282100317755,0.37865020550197226,0.37865020550197226,0.36861345280798413,0.36177800452980324,0.000245135981866651,True,False,51.8353042000017
