family,split_type,bin,accuracy,confidence,count
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.49723346930101686,2
xxz,critical_holdout,5,0.5483870967741935,0.5373094658444951,31
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.4983306448176099,2
xxz,critical_holdout,5,0.5483870967741935,0.538097586492049,31
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.49730808117799746,3
xxz,critical_holdout,5,0.5666666666666667,0.5394644221435192,30
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.49452191983205696,4
xxz,critical_holdout,5,0.5862068965517241,0.5344884329488814,29
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,,0.45,0
xxz,critical_holdout,5,0.5151515151515151,0.5529717303646278,33
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.49312794676852134,5
xxz,critical_holdout,5,0.6071428571428571,0.5319750249269342,28
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.49441318141198876,4
xxz,critical_holdout,5,0.5862068965517241,0.5337358480869574,29
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.4482758620689655,0.47550802518828006,29
xxz,critical_holdout,5,1.0,0.5028523770664061,4
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.48803295918674405,11
xxz,critical_holdout,5,0.7727272727272727,0.525615211266294,22
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.49912211068670553,1
xxz,critical_holdout,5,0.53125,0.5304626274448401,32
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,,0.45,0
xxz,critical_holdout,5,0.5151515151515151,0.5326100203501423,33
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.4996819836182431,1
xxz,critical_holdout,5,0.53125,0.5413232728103803,32
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,,0.45,0
xxz,critical_holdout,5,0.5151515151515151,0.5588425080289449,33
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.4959945743858027,4
xxz,critical_holdout,5,0.5862068965517241,0.5350778826416617,29
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,,0.45,0
xxz,critical_holdout,5,0.5151515151515151,0.5377468048792249,33
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,,0.45,0
xxz,critical_holdout,5,0.5151515151515151,0.5405018911318574,33
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,,0.45,0
xxz,critical_holdout,5,0.4482758620689655,0.567845777309487,29
xxz,critical_holdout,6,1.0,0.6041944464483797,4
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.485543526801111,15
xxz,critical_holdout,5,0.9444444444444444,0.5162388720200334,18
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.497306381736432,3
xxz,critical_holdout,5,0.5666666666666667,0.5378889879830797,30
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,,0.45,0
xxz,critical_holdout,5,0.5151515151515151,0.549315577396174,33
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.4951057619764196,5
xxz,critical_holdout,5,0.6071428571428571,0.533176411043671,28
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,,0.45,0
xxz,critical_holdout,5,0.5151515151515151,0.5408085752429892,33
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,,0.45,0
xxz,critical_holdout,5,0.5151515151515151,0.5522349024893748,33
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,,0.45,0
xxz,critical_holdout,5,0.5151515151515151,0.5438184767507084,33
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.49736955567347924,2
xxz,critical_holdout,5,0.5483870967741935,0.5296833799915527,31
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,,0.45,0
xxz,critical_holdout,5,0.5151515151515151,0.5499363465978684,33
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,,0.45,0
xxz,critical_holdout,5,0.5151515151515151,0.5466915844900365,33
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.49895042827675495,1
xxz,critical_holdout,5,0.53125,0.5416288991990335,32
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.4929029985443532,7
xxz,critical_holdout,5,0.6538461538461539,0.5310786706862524,26
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,,0.45,0
xxz,critical_holdout,5,0.5151515151515151,0.5497216118525069,33
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.49493100615287833,5
xxz,critical_holdout,5,0.6071428571428571,0.5294848907045416,28
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.4987825461850522,1
xxz,critical_holdout,5,0.53125,0.5308854173062383,32
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,0.0,0.26695008302661677,6
cluster,iid,3,0.0,0.3863604210337898,1
cluster,iid,4,0.0,0.421260319890483,3
cluster,iid,5,0.0,0.5736733373084378,1
cluster,iid,6,1.0,0.646229100152508,4
cluster,iid,7,1.0,0.7249009847261805,7
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.3181309461968027,6
cluster,iid,4,0.0,0.4494714635337149,4
cluster,iid,5,0.0,0.580850400927798,1
cluster,iid,6,1.0,0.659120036506339,7
cluster,iid,7,1.0,0.7081282634233064,4
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.3649196692198449,6
cluster,iid,4,0.0,0.48876397174108993,2
cluster,iid,5,0.0,0.5126216577032394,2
cluster,iid,6,0.75,0.6511406278635996,4
cluster,iid,7,1.0,0.7199697336498208,8
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.3845421301618977,6
cluster,iid,4,0.0,0.47898288508555736,4
cluster,iid,5,,0.55,0
cluster,iid,6,0.75,0.6525412566986808,4
cluster,iid,7,1.0,0.731669706612394,8
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,,0.35000000000000003,0
cluster,iid,4,0.0,0.432151974661278,6
cluster,iid,5,0.0,0.5306258083680989,4
cluster,iid,6,0.8888888888888888,0.6692151402209344,9
cluster,iid,7,1.0,0.7032878761944069,3
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,0.0,0.2863788703091453,4
cluster,iid,3,0.0,0.3688660877738348,2
cluster,iid,4,0.0,0.45026110169345024,4
cluster,iid,5,0.0,0.5278797899529353,1
cluster,iid,6,1.0,0.6922966741732839,4
cluster,iid,7,1.0,0.7538041234934884,7
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.3278685245133841,5
cluster,iid,4,0.0,0.4514930378190539,5
cluster,iid,5,0.0,0.5246847160272933,1
cluster,iid,6,1.0,0.6677364061512646,6
cluster,iid,7,1.0,0.7190226581040765,5
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.38138353867734887,4
cluster,iid,4,0.0,0.4557973218384814,3
cluster,iid,5,0.0,0.5308107345984221,4
cluster,iid,6,1.0,0.6734028049376388,5
cluster,iid,7,1.0,0.7118314271620401,6
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,0.0,0.2654695392810791,4
cluster,iid,3,0.0,0.3594484739136405,3
cluster,iid,4,0.0,0.451903693007151,3
cluster,iid,5,0.0,0.5184032010155769,1
cluster,iid,6,1.0,0.6922944556027325,3
cluster,iid,7,1.0,0.751225197272205,8
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,,0.35000000000000003,0
cluster,iid,4,0.0,0.43497014069658574,7
cluster,iid,5,0.0,0.5448137098841253,4
cluster,iid,6,1.0,0.6796267914209636,6
cluster,iid,7,1.0,0.7081057408299426,5
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.3350399624912689,2
cluster,iid,4,0.0,0.45928312308738034,4
cluster,iid,5,0.0,0.5576154840024093,4
cluster,iid,6,0.8,0.6528496554846775,5
cluster,iid,7,1.0,0.7249825452692958,7
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,0.0,0.2646213916281885,2
cluster,iid,3,,0.35000000000000003,0
cluster,iid,4,0.0,0.44781049117693605,4
cluster,iid,5,0.0,0.5495032731184539,4
cluster,iid,6,0.9,0.662090949156711,10
cluster,iid,7,1.0,0.7130473844057498,2
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.3231292421014888,2
cluster,iid,4,0.0,0.4522756495545606,4
cluster,iid,5,0.0,0.5423141167790348,5
cluster,iid,6,1.0,0.6430516784096622,11
cluster,iid,7,,0.75,0
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,0.0,0.19817752966695132,1
cluster,iid,2,0.0,0.24227944741009097,1
cluster,iid,3,,0.35000000000000003,0
cluster,iid,4,0.0,0.4390208488400724,4
cluster,iid,5,0.0,0.5236959592246372,2
cluster,iid,6,0.5,0.6436279391607574,6
cluster,iid,7,1.0,0.7436124714120915,8
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.37800157697667797,2
cluster,iid,4,0.0,0.47780910995925835,3
cluster,iid,5,0.0,0.5534892526573019,5
cluster,iid,6,0.9166666666666666,0.6588163327944329,12
cluster,iid,7,,0.75,0
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.38417676240926174,1
cluster,iid,4,0.0,0.45420693856174515,6
cluster,iid,5,0.0,0.5685044396748895,2
cluster,iid,6,0.5,0.6456663041146529,4
cluster,iid,7,1.0,0.750999391356241,9
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,0.0,0.28152236000005354,1
cluster,iid,3,0.0,0.3671379204824976,4
cluster,iid,4,0.0,0.4442080864620195,3
cluster,iid,5,0.0,0.5528931969135512,3
cluster,iid,6,1.0,0.6510291288720348,7
cluster,iid,7,1.0,0.7072492483135451,4
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.35544597374411135,1
cluster,iid,4,0.0,0.4570336699550637,6
cluster,iid,5,0.0,0.5729644462726047,2
cluster,iid,6,0.6666666666666666,0.6565033244423478,6
cluster,iid,7,1.0,0.7355728150657983,7
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,0.0,0.2700079482631997,1
cluster,iid,3,0.0,0.3523899291990573,4
cluster,iid,4,0.0,0.4375367440358436,3
cluster,iid,5,0.0,0.5664775948836712,3
cluster,iid,6,1.0,0.6575108388202435,4
cluster,iid,7,1.0,0.7518225059214327,7
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.3751046627603928,2
cluster,iid,4,0.0,0.4254895638582331,5
cluster,iid,5,0.0,0.552283025733412,3
cluster,iid,6,0.8,0.6481389610178392,5
cluster,iid,7,1.0,0.736269615089178,7
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.3349698961171132,5
cluster,iid,4,0.0,0.42934723963819277,2
cluster,iid,5,0.0,0.5549570797630278,4
cluster,iid,6,1.0,0.6624375481689047,3
cluster,iid,7,1.0,0.7377267015972591,8
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.33567104479608195,5
cluster,iid,4,0.0,0.4318493444180448,2
cluster,iid,5,0.0,0.5468288235564295,4
cluster,iid,6,1.0,0.6649244226541186,5
cluster,iid,7,1.0,0.716189323864931,6
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.3751560465508082,4
cluster,iid,4,0.0,0.46209217037990324,3
cluster,iid,5,0.0,0.5721674684639316,2
cluster,iid,6,0.5,0.639771577177567,4
cluster,iid,7,1.0,0.7301133036790542,9
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,0.0,0.18554601307270538,1
cluster,iid,2,0.0,0.24600798540839344,3
cluster,iid,3,0.0,0.3439257446749498,2
cluster,iid,4,0.0,0.40753734183425383,1
cluster,iid,5,0.0,0.5486049641818511,4
cluster,iid,6,1.0,0.6627481329348037,3
cluster,iid,7,1.0,0.7352545640719154,8
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.3922755664777693,2
cluster,iid,4,0.0,0.44807563821503965,4
cluster,iid,5,0.0,0.5585770137301327,3
cluster,iid,6,0.5,0.6479601937434609,4
cluster,iid,7,1.0,0.7394166773108222,9
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,0.0,0.2957922765583262,1
cluster,iid,3,0.0,0.3538976722171613,4
cluster,iid,4,0.0,0.4529482247107403,3
cluster,iid,5,0.0,0.5779170263219273,2
cluster,iid,6,0.8,0.6583503272447644,5
cluster,iid,7,1.0,0.7265239579874498,7
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,0.0,0.2662989733515075,1
cluster,iid,3,0.0,0.35739635665737524,3
cluster,iid,4,0.0,0.45447196278061,4
cluster,iid,5,0.0,0.5775301577052807,2
cluster,iid,6,0.9,0.6606362347312429,10
cluster,iid,7,1.0,0.7035761599541612,2
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.3622829667006897,2
cluster,iid,4,0.0,0.44874139561135107,4
cluster,iid,5,0.0,0.5262850448322769,2
cluster,iid,6,0.25,0.6386454956009989,4
cluster,iid,7,1.0,0.7346252312658088,10
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,,0.25,0
cluster,iid,3,0.0,0.35641303835786226,2
cluster,iid,4,0.0,0.443503424532643,4
cluster,iid,5,0.0,0.5410468223304156,3
cluster,iid,6,0.6666666666666666,0.6599696182951145,6
cluster,iid,7,1.0,0.7230280678955151,7
cluster,iid,8,,0.8500000000000001,0
cluster,iid,9,,0.95,0
cluster,iid,0,,0.05,0
cluster,iid,1,,0.15000000000000002,0
cluster,iid,2,0.0,0.2712233224969937,2
cluster,iid,3,0.0,0.3851817384990922,2
cluster,iid,4,0.0,0.45531601536969846,4
cluster,iid,5,0.0,0.5775833730098539,2
